name,position,age,height,league_rank,average_market_value,highest_market_value,team_fifa_points,total_played_minutes,average_minutes_played,average_assists_per_game,total_assists,assist_per_minute,average_goals_per_game,total_goals,goals_per_minute,total_yellow_cards,team_win_ratio,overall,data_year
Diego Lainez,Attack,20,167,3,9500000.0,10000000.0,21.0,553,32.529411764705884,0.0588235294117647,1,0.0018083182640144,0.0588235294117647,1,0.0018083182640144,0,0.3142857142857143,72.0,2021
Nathaniel Phillips,Defender,23,190,2,900000.0,1000000.0,0.0,226,56.5,0.0,0,0.0,0.0,0,0.0,1,0.6666666666666666,68.0,2021
Dimitry Bertaud,Goalkeeper,22,180,5,966666.6666666665,1000000.0,0.0,197,65.66666666666667,0.0,0,0.0,0.0,0,0.0,0,0.3928571428571428,65.0,2021
Carlos Soler,Midfield,23,180,3,45000000.0,50000000.0,40.0,2516,78.625,0.0,0,0.0,0.09375,3,0.0011923688394276,4,0.3863636363636363,79.0,2021
Amine Harit,Midfield,23,180,2,23333333.333333332,30000000.0,0.0,2408,86.0,0.25,7,0.002906976744186,0.25,7,0.002906976744186,4,0.3157894736842105,77.0,2021
Ibrahima Sissoko,Midfield,22,193,5,5400000.0,6000000.0,2.5,1809,67.0,0.037037037037037,1,0.0005527915975677,0.0,0,0.0,5,0.4375,69.0,2021
Florian Ayé,Attack,23,184,4,2400000.0,3200000.0,0.0,1014,59.64705882352941,0.0,0,0.0,0.0,0,0.0,4,0.1379310344827586,70.0,2021
Diego Alende,Defender,22,183,3,300000.0,300000.0,0.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.2571428571428571,66.0,2021
Christian Rivera,Midfield,22,191,3,1800000.0,2000000.0,0.0,489,69.85714285714286,0.0,0,0.0,0.0,0,0.0,5,0.2162162162162162,66.0,2021
Junior Firpo,Defender,23,184,3,22500000.0,25000000.0,114.0,1301,65.05,0.1,2,0.0015372790161414,0.05,1,0.0007686395080707,5,0.6136363636363636,79.0,2021
Ismail Jakobs,Defender,20,184,2,2166666.6666666665,3000000.0,4.0,1678,83.9,0.1,2,0.00119189511323,0.1,2,0.00119189511323,4,0.3055555555555556,69.0,2021
Ibrahim Sangaré,Midfield,22,191,5,11833333.333333332,14000000.0,0.0,2177,87.08,0.04,1,0.0004593477262287,0.0,0,0.0,8,0.1071428571428571,74.0,2021
Matías Vargas,Attack,23,168,3,10333333.333333332,11000000.0,10.0,1761,58.7,0.2333333333333333,7,0.0039750141964792,0.1666666666666666,5,0.002839295854628,2,0.3125,75.0,2021
Mathías Olivera,Defender,22,185,3,1800000.0,2000000.0,11.0,1721,78.22727272727273,0.1363636363636363,3,0.0017431725740848,0.0,0,0.0,7,0.4761904761904761,77.0,2021
Sergio Córdova,Attack,22,188,2,1800000.0,2000000.0,0.0,360,22.5,0.0625,1,0.0027777777777777,0.125,2,0.0055555555555555,0,0.2571428571428571,70.0,2021
Pierre Lees-Melou,Midfield,27,185,5,8666666.666666666,10000000.0,9.0,2253,86.65384615384616,0.2307692307692307,6,0.0026631158455392,0.1923076923076923,5,0.002219263204616,5,0.3928571428571428,78.0,2021
Aitor Ruibal,Attack,24,176,3,1075000.0,1200000.0,0.0,1234,51.41666666666666,0.0416666666666666,1,0.0008103727714748,0.0,0,0.0,2,0.2162162162162162,67.0,2021
Yangel Herrera,Midfield,22,184,3,7333333.333333333,10000000.0,13.0,2374,79.13333333333334,0.0666666666666666,2,0.0008424599831508,0.0666666666666666,2,0.0008424599831508,12,0.4615384615384615,75.0,2021
Richarlison,Attack,23,184,1,59000000.0,65000000.0,3.0,2617,87.23333333333333,0.1,3,0.0011463507833397,0.3333333333333333,10,0.003821169277799,5,0.34375,81.0,2021
Gerzino Nyamsi,Defender,23,195,5,1866666.6666666665,2000000.0,33.0,295,49.16666666666666,0.0,0,0.0,0.0,0,0.0,2,0.4571428571428571,69.0,2021
Joris Gnagnon,Defender,23,182,5,5400000.0,6000000.0,33.0,1818,72.72,0.04,1,0.0005500550055005,0.08,2,0.0011001100110011,4,0.4571428571428571,76.0,2021
Lyanco,Defender,23,187,4,7250000.0,8000000.0,2.5,775,64.58333333333333,0.0,0,0.0,0.0,0,0.0,1,0.3333333333333333,71.0,2021
Alexis Saelemaekers,Attack,21,180,4,5933333.333333333,7000000.0,38.0,1260,57.27272727272727,0.0909090909090909,2,0.0015873015873015,0.0909090909090909,2,0.0015873015873015,3,0.4375,72.0,2021
Luca Kilian,Defender,20,192,2,1066666.6666666665,1500000.0,0.0,1351,84.4375,0.0,0,0.0,0.0,0,0.0,1,0.1388888888888889,69.0,2021
Alexis Claude-Maurice,Midfield,22,174,5,8500000.0,9000000.0,9.0,1633,74.22727272727273,0.0454545454545454,1,0.0006123698714023,0.0454545454545454,1,0.0006123698714023,2,0.3928571428571428,75.0,2021
Tobias Raschl,Midfield,20,177,2,950000.0,1000000.0,78.0,25,25.0,0.0,0,0.0,0.0,0,0.0,0,0.6086956521739131,63.0,2021
Fabien Centonze,Defender,24,182,5,3500000.0,5000000.0,0.0,2520,90.0,0.1071428571428571,3,0.0011904761904761,0.0,0,0.0,3,0.2857142857142857,75.0,2021
Axel Disasi,Defender,22,190,5,5925000.0,8000000.0,2.0,2430,90.0,0.0,0,0.0,0.037037037037037,1,0.0004115226337448,3,0.3571428571428571,75.0,2021
Riccardo Sottil,Attack,21,180,4,3366666.6666666665,4000000.0,0.0,512,30.11764705882353,0.0588235294117647,1,0.001953125,0.0,0,0.0,3,0.3125,64.0,2021
Yusuf Yazıcı,Midfield,23,184,5,15000000.0,16000000.0,30.0,1212,50.5,0.1666666666666666,4,0.0033003300330033,0.0416666666666666,1,0.0008250825082508,2,0.4411764705882353,76.0,2021
Darko Churlinov,Attack,19,180,2,608333.3333333333,750000.0,4.0,20,20.0,0.0,0,0.0,0.0,0,0.0,0,0.3055555555555556,64.0,2021
Leon Bailey,Attack,22,178,2,33250000.0,37000000.0,53.0,1338,44.6,0.1,3,0.0022421524663677,0.2333333333333333,7,0.0052316890881913,0,0.6041666666666666,80.0,2021
Benjamin Goller,Attack,21,180,2,762500.0,800000.0,0.0,297,27.0,0.0,0,0.0,0.0,0,0.0,0,0.2894736842105263,65.0,2021
Nico Schlotterbeck,Defender,20,191,2,3666666.6666666665,4500000.0,1.0,462,33.0,0.0,0,0.0,0.0,0,0.0,1,0.3888888888888889,66.0,2021
Mateu Morey,Defender,20,173,2,966666.6666666665,1000000.0,78.0,195,39.0,0.2,1,0.0051282051282051,0.0,0,0.0,0,0.6086956521739131,66.0,2021
Levent Mercan,Defender,19,176,2,800000.0,1000000.0,0.0,96,16.0,0.0,0,0.0,0.1666666666666666,1,0.0104166666666666,0,0.3157894736842105,59.0,2021
Vincenzo Millico,Attack,19,174,4,1600000.0,2000000.0,2.5,235,18.07692307692308,0.0,0,0.0,0.0769230769230769,1,0.0042553191489361,0,0.3333333333333333,61.0,2021
Hamed Junior Traorè,Midfield,20,177,4,14250000.0,15000000.0,0.0,1308,56.869565217391305,0.0434782608695652,1,0.0007645259938837,0.1739130434782608,4,0.0030581039755351,2,0.3333333333333333,71.0,2021
Lamine Fomba,Midfield,22,188,5,3866666.6666666665,4000000.0,0.0,1375,68.75,0.0,0,0.0,0.0,0,0.0,6,0.25,68.0,2021
Mert Çetin,Defender,23,189,4,1866666.6666666665,2000000.0,100.0,220,44.0,0.0,0,0.0,0.0,0,0.0,4,0.4736842105263157,69.0,2021
Domingos Quina,Midfield,20,173,1,3350000.0,3500000.0,0.0,184,30.666666666666668,0.0,0,0.0,0.0,0,0.0,0,0.1764705882352941,68.0,2021
Emile Smith Rowe,Midfield,19,182,1,2900000.0,3000000.0,80.0,332,66.4,0.0,0,0.0,0.0,0,0.0,0,0.4186046511627907,69.0,2021
Callum Hudson-Odoi,Attack,19,178,1,33250000.0,35000000.0,123.0,1099,47.78260869565217,0.217391304347826,5,0.0045495905368516,0.0869565217391304,2,0.0018198362147406,1,0.5348837209302325,74.0,2021
Ethan Ampadu,Defender,19,182,2,9500000.0,10000000.0,83.0,277,39.57142857142857,0.0,0,0.0,0.0,0,0.0,1,0.5555555555555556,67.0,2021
Ryan Sessegnon,Midfield,20,178,1,33250000.0,35000000.0,83.0,773,64.41666666666667,0.0833333333333333,1,0.001293661060802,0.0833333333333333,1,0.001293661060802,1,0.3863636363636363,75.0,2021
Casimir Ninga,Attack,27,186,5,2700000.0,3000000.0,0.0,678,42.375,0.0625,1,0.0014749262536873,0.1875,3,0.0044247787610619,2,0.3928571428571428,73.0,2021
Boubacar Kamara,Midfield,20,184,5,27333333.333333332,30000000.0,44.0,2141,89.20833333333333,0.0833333333333333,2,0.0009341429238673,0.0416666666666666,1,0.0004670714619336,7,0.5714285714285714,79.0,2021
Rafik Guitane,Attack,21,170,5,3233333.333333333,4000000.0,33.0,85,21.25,0.0,0,0.0,0.0,0,0.0,0,0.4571428571428571,65.0,2021
Charles Traoré,Defender,28,180,5,2700000.0,3000000.0,0.0,1742,87.1,0.05,1,0.0005740528128587,0.0,0,0.0,3,0.3928571428571428,72.0,2021
Yacine Adli,Midfield,19,186,5,6650000.0,7000000.0,6.0,1018,48.47619047619048,0.1428571428571428,3,0.0029469548133595,0.1428571428571428,3,0.0029469548133595,3,0.3214285714285714,70.0,2021
Maxence Caqueret,Midfield,20,174,5,7066666.666666666,8000000.0,75.0,570,71.25,0.125,1,0.0017543859649122,0.0,0,0.0,2,0.4,75.0,2021
Moussa Diaby,Attack,20,171,2,23000000.0,30000000.0,53.0,2306,64.05555555555556,0.2222222222222222,8,0.0034692107545533,0.1944444444444444,7,0.0030355594102341,5,0.6041666666666666,81.0,2021
Wilfried Kanga,Attack,22,189,5,950000.0,1000000.0,0.0,65,16.25,0.0,0,0.0,0.0,0,0.0,0,0.3928571428571428,66.0,2021
Houssem Aouar,Midfield,22,175,5,51500000.0,55000000.0,75.0,2408,80.26666666666667,0.2,6,0.0024916943521594,0.1333333333333333,4,0.0016611295681063,3,0.4,81.0,2021
Massimiliano Mangraviti,Defender,22,188,4,200000.0,200000.0,0.0,523,74.71428571428571,0.0,0,0.0,0.0,0,0.0,2,0.1379310344827586,63.0,2021
Pepe Mena,Midfield,22,175,3,275000.0,300000.0,91.0,44,22.0,0.0,0,0.0,0.0,0,0.0,0,0.5111111111111111,63.0,2021
Luis Perea,Midfield,22,191,3,450000.0,500000.0,0.0,19,9.5,0.0,0,0.0,0.0,0,0.0,0,0.3611111111111111,66.0,2021
Óscar Clemente,Midfield,21,176,3,716666.6666666666,1000000.0,105.0,3,3.0,0.0,0,0.0,0.0,0,0.0,0,0.4772727272727273,62.0,2021
Nicholas Opoku,Defender,22,190,5,900000.0,1000000.0,0.0,1350,79.41176470588235,0.0588235294117647,1,0.0007407407407407,0.0,0,0.0,4,0.1428571428571428,67.0,2021
Sandro Tonali,Midfield,20,181,4,31625000.0,35000000.0,0.0,2304,88.61538461538461,0.1923076923076923,5,0.0021701388888888,0.0384615384615384,1,0.0004340277777777,6,0.1379310344827586,77.0,2021
Harvey Barnes,Attack,22,182,1,19750000.0,22000000.0,23.0,1994,62.3125,0.1875,6,0.0030090270812437,0.21875,7,0.0035105315947843,0,0.5428571428571428,79.0,2021
Achraf Hakimi,Defender,21,181,2,53000000.0,60000000.0,78.0,3573,79.4,0.2222222222222222,10,0.0027987685418415,0.2,9,0.0025188916876574,5,0.6086956521739131,83.0,2021
Ferran Torres,Attack,20,184,3,45000000.0,50000000.0,40.0,2856,71.4,0.175,7,0.0024509803921568,0.15,6,0.0021008403361344,6,0.3863636363636363,81.0,2021
Sam Surridge,Attack,21,190,1,475000.0,500000.0,0.0,16,8.0,0.0,0,0.0,0.5,1,0.0625,1,0.2424242424242424,66.0,2021
Mathieu Cafaro,Attack,23,175,5,6750000.0,7500000.0,2.0,931,71.61538461538461,0.1538461538461538,2,0.0021482277121374,0.0769230769230769,1,0.0010741138560687,3,0.3571428571428571,74.0,2021
Rémi Oudin,Attack,23,186,5,10000000.0,11000000.0,6.0,1964,75.53846153846153,0.1153846153846153,3,0.0015274949083503,0.1538461538461538,4,0.0020366598778004,1,0.3214285714285714,75.0,2021
Pau Torres,Defender,23,192,3,14250000.0,20000000.0,78.0,2552,85.06666666666666,0.0666666666666666,2,0.0007836990595611,0.0666666666666666,2,0.0007836990595611,5,0.5135135135135135,78.0,2021
Darío Poveda,Attack,23,187,3,250000.0,250000.0,105.0,7,7.0,0.0,0,0.0,0.0,0,0.0,0,0.4772727272727273,62.0,2021
Adam Ounas,Attack,23,172,5,9000000.0,10000000.0,9.0,1132,70.75,0.25,4,0.0035335689045936,0.125,2,0.0017667844522968,2,0.3928571428571428,74.0,2021
Eljif Elmas,Midfield,20,182,4,16500000.0,17000000.0,66.0,1166,44.84615384615385,0.0384615384615384,1,0.0008576329331046,0.0384615384615384,1,0.0008576329331046,6,0.5,72.0,2021
Jadon Sancho,Attack,20,180,2,122333333.33333331,130000000.0,78.0,3277,74.47727272727273,0.4545454545454545,20,0.0061031431187061,0.4545454545454545,20,0.0061031431187061,2,0.6086956521739131,87.0,2021
Rogério,Defender,22,178,4,7766666.666666666,10000000.0,0.0,567,63.0,0.1111111111111111,1,0.001763668430335,0.1111111111111111,1,0.001763668430335,5,0.3333333333333333,70.0,2021
Éder Militão,Defender,22,186,3,40333333.33333333,45000000.0,124.0,1052,70.13333333333334,0.0,0,0.0,0.0,0,0.0,3,0.6363636363636364,80.0,2021
Exequiel Palacios,Midfield,21,177,2,22500000.0,25000000.0,53.0,287,57.4,0.0,0,0.0,0.0,0,0.0,0,0.6041666666666666,77.0,2021
Kingsley Michael,Midfield,20,176,4,950000.0,1000000.0,0.0,167,83.5,0.0,0,0.0,0.0,0,0.0,1,0.3666666666666666,66.0,2021
Samuel Chukwueze,Attack,21,172,3,28500000.0,30000000.0,78.0,1936,55.31428571428572,0.1428571428571428,5,0.0025826446280991,0.1142857142857142,4,0.0020661157024793,3,0.5135135135135135,77.0,2021
Victor Osimhen,Attack,21,186,5,28500000.0,30000000.0,30.0,2739,85.59375,0.15625,5,0.0018254837531945,0.46875,15,0.0054764512595837,5,0.4411764705882353,79.0,2021
Amadou Haidara,Midfield,22,175,2,16250000.0,17000000.0,83.0,1085,40.18518518518518,0.074074074074074,2,0.0018433179723502,0.0,0,0.0,4,0.5555555555555556,74.0,2021
Mattia Viviani,Midfield,19,183,4,375000.0,400000.0,0.0,174,43.5,0.0,0,0.0,0.0,0,0.0,0,0.1379310344827586,63.0,2021
Jordan Beyer,Defender,20,187,2,2400000.0,2500000.0,21.0,199,49.75,0.0,0,0.0,0.0,0,0.0,1,0.5476190476190477,69.0,2021
Rabbi Matondo,Attack,19,175,2,8500000.0,9000000.0,0.0,1252,59.61904761904762,0.0,0,0.0,0.0952380952380952,2,0.0015974440894568,1,0.3157894736842105,70.0,2021
Tom Krauß,Midfield,19,182,2,300000.0,300000.0,83.0,3,3.0,0.0,0,0.0,0.0,0,0.0,0,0.5555555555555556,60.0,2021
Giacomo Raspadori,Attack,20,172,4,662500.0,700000.0,0.0,128,21.33333333333333,0.0,0,0.0,0.0,0,0.0,0,0.3333333333333333,64.0,2021
Yan Valery,Defender,21,185,1,6650000.0,7000000.0,0.0,784,71.27272727272727,0.0,0,0.0,0.0,0,0.0,1,0.3714285714285714,72.0,2021
Ademola Lookman,Attack,22,174,2,15250000.0,17000000.0,83.0,378,29.07692307692308,0.0,0,0.0,0.0,0,0.0,0,0.5555555555555556,74.0,2021
Rhian Brewster,Attack,20,180,1,5133333.333333333,6000000.0,134.0,11,11.0,0.0,0,0.0,0.0,0,0.0,0,0.7872340425531915,70.0,2021
Oliver Batista Meier,Attack,19,178,2,950000.0,1000000.0,138.0,12,12.0,0.0,0,0.0,0.0,0,0.0,0,0.8085106382978723,66.0,2021
Lautaro Martínez,Attack,22,174,4,61333333.33333333,80000000.0,67.0,2708,77.37142857142857,0.1714285714285714,6,0.0022156573116691,0.4857142857142857,17,0.0062776957163958,11,0.6,84.0,2021
Oliver Skipp,Midfield,19,175,1,7733333.333333333,8000000.0,83.0,206,29.428571428571427,0.0,0,0.0,0.0,0,0.0,2,0.3863636363636363,68.0,2021
Bakaye Dibassy,Defender,30,183,5,2250000.0,2500000.0,0.0,1870,85.0,0.0,0,0.0,0.0909090909090909,2,0.0010695187165775,5,0.1428571428571428,71.0,2021
Rodrigo Becão,Defender,24,191,4,5933333.333333333,7000000.0,0.0,1606,69.82608695652173,0.0,0,0.0,0.0434782608695652,1,0.0006226650062266,7,0.2903225806451613,72.0,2021
Ronaël Pierre-Gabriel,Defender,22,177,2,3800000.0,4000000.0,0.0,578,72.25,0.125,1,0.0017301038062283,0.0,0,0.0,3,0.3142857142857143,71.0,2021
Ismaïla Sarr,Attack,22,185,1,25750000.0,27000000.0,0.0,1496,68.0,0.1818181818181818,4,0.0026737967914438,0.2272727272727272,5,0.0033422459893048,1,0.1764705882352941,78.0,2021
Yves Bissouma,Midfield,23,182,1,10750000.0,12000000.0,0.0,968,56.94117647058823,0.0,0,0.0,0.0,0,0.0,2,0.2121212121212121,75.0,2021
Raphinha,Attack,23,176,5,16750000.0,20000000.0,33.0,2417,77.96774193548387,0.096774193548387,3,0.0012412081092263,0.2258064516129032,7,0.0028961522548613,8,0.4571428571428571,81.0,2021
Jules Koundé,Defender,21,180,3,24166666.666666664,25000000.0,91.0,2532,79.125,0.03125,1,0.0003949447077409,0.0625,2,0.0007898894154818,5,0.5111111111111111,79.0,2021
Pol Lozano,Midfield,20,176,3,1433333.3333333333,1500000.0,10.0,599,54.45454545454545,0.0,0,0.0,0.0,0,0.0,1,0.3125,63.0,2021
Gaëtan Paquiez,Defender,26,182,5,900000.0,1000000.0,0.0,1533,73.0,0.0,0,0.0,0.0,0,0.0,6,0.25,69.0,2021
Rodrygo,Attack,19,174,3,45000000.0,50000000.0,124.0,1097,54.85,0.1,2,0.0018231540565177,0.35,7,0.0063810391978122,0,0.6363636363636364,79.0,2021
Ricard Pujol,Defender,22,180,3,175000.0,200000.0,10.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0,0.3125,61.0,2021
Keinan Davis,Attack,22,189,1,2400000.0,2500000.0,0.0,357,29.75,0.0,0,0.0,0.0,0,0.0,0,0.2121212121212121,68.0,2021
Quentin Boisgard,Midfield,23,174,5,1700000.0,2000000.0,0.0,1150,57.5,0.05,1,0.0008695652173913,0.05,1,0.0008695652173913,1,0.1071428571428571,68.0,2021
Ibrahima Diallo,Midfield,21,179,5,7375000.0,10000000.0,0.0,1563,82.26315789473684,0.0526315789473684,1,0.000639795265515,0.0,0,0.0,2,0.2857142857142857,72.0,2021
Aurélien Tchouaméni,Midfield,20,188,5,15500000.0,17000000.0,26.0,1175,65.27777777777777,0.0555555555555555,1,0.0008510638297872,0.0,0,0.0,6,0.3928571428571428,71.0,2021
James Justin,Defender,22,183,1,3800000.0,4000000.0,23.0,650,72.22222222222223,0.2222222222222222,2,0.003076923076923,0.0,0,0.0,1,0.5428571428571428,73.0,2021
Ezri Konsa,Defender,22,183,1,7500000.0,8000000.0,0.0,1502,79.05263157894737,0.1052631578947368,2,0.0013315579227696,0.0,0,0.0,2,0.2121212121212121,71.0,2021
Nikola Milenković,Defender,22,195,4,27000000.0,30000000.0,0.0,2717,87.64516129032258,0.0,0,0.0,0.096774193548387,3,0.0011041589988958,6,0.3125,75.0,2021
Keven Schlotterbeck,Defender,23,189,2,2766666.6666666665,3500000.0,5.0,2303,85.29629629629629,0.0,0,0.0,0.037037037037037,1,0.0004342162396873,6,0.3947368421052631,70.0,2021
Marshall Munetsi,Midfield,24,188,5,900000.0,1000000.0,2.0,830,48.8235294117647,0.1176470588235294,2,0.0024096385542168,0.0,0,0.0,3,0.3571428571428571,69.0,2021
Bruno Jordão,Midfield,21,180,1,2433333.333333333,2500000.0,16.0,12,12.0,0.0,0,0.0,0.0,0,0.0,0,0.4791666666666667,62.0,2021
Konstantinos Mavropanos,Defender,22,194,1,2700000.0,3000000.0,80.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.4186046511627907,73.0,2021
Youcef Atal,Defender,24,176,5,23333333.333333332,25000000.0,9.0,1006,77.38461538461539,0.1538461538461538,2,0.0019880715705765,0.0769230769230769,1,0.0009940357852882,5,0.3928571428571428,79.0,2021
Erling Haaland,Attack,19,195,2,49833333.33333333,80000000.0,78.0,1662,69.25,0.1666666666666666,4,0.0024067388688327,1.0,24,0.0144404332129963,2,0.6086956521739131,84.0,2021
Charles Abi,Attack,20,189,5,1400000.0,1500000.0,4.0,648,38.11764705882353,0.0,0,0.0,0.0,0,0.0,2,0.2352941176470588,66.0,2021
Amine Gouiri,Attack,20,181,5,4250000.0,4500000.0,75.0,8,4.0,0.0,0,0.0,0.0,0,0.0,0,0.4,70.0,2021
Florian Chabrolle,Midfield,22,171,5,250000.0,250000.0,44.0,17,17.0,0.0,0,0.0,0.0,0,0.0,0,0.5714285714285714,64.0,2021
Jack Simpson,Defender,23,190,1,1350000.0,1500000.0,0.0,404,67.33333333333333,0.0,0,0.0,0.0,0,0.0,0,0.2424242424242424,66.0,2021
Jean-Philippe Mateta,Attack,23,192,2,19750000.0,22000000.0,0.0,1057,58.72222222222222,0.0555555555555555,1,0.0009460737937559,0.1666666666666666,3,0.0028382213812677,2,0.3142857142857143,76.0,2021
Tiago Djaló,Defender,20,190,5,4166666.6666666665,5000000.0,30.0,931,84.63636363636364,0.0,0,0.0,0.0,0,0.0,2,0.4411764705882353,68.0,2021
Ghislain Konan,Defender,24,176,5,5500000.0,7000000.0,2.0,1333,83.3125,0.0625,1,0.0007501875468867,0.0,0,0.0,2,0.3571428571428571,76.0,2021
Pipa,Defender,22,176,3,475000.0,500000.0,10.0,732,66.54545454545455,0.2727272727272727,3,0.0040983606557377,0.0,0,0.0,2,0.3125,69.0,2021
Santiago Ascacíbar,Midfield,23,168,2,9000000.0,10000000.0,4.0,963,87.54545454545455,0.0909090909090909,1,0.0010384215991692,0.0,0,0.0,2,0.3513513513513513,76.0,2021
Fran Beltrán,Midfield,21,165,3,14250000.0,15000000.0,0.0,1646,65.84,0.0,0,0.0,0.0,0,0.0,3,0.25,75.0,2021
Billy Gilmour,Midfield,19,170,1,4225000.0,6000000.0,123.0,257,36.71428571428572,0.0,0,0.0,0.0,0,0.0,0,0.5348837209302325,71.0,2021
Samuel Kalu,Attack,22,177,5,8166666.666666666,10000000.0,6.0,1360,68.0,0.05,1,0.000735294117647,0.05,1,0.000735294117647,4,0.3214285714285714,76.0,2021
Mathias Pereira Lage,Midfield,23,180,5,3266666.6666666665,3500000.0,0.0,1543,61.72,0.08,2,0.001296176279974,0.04,1,0.000648088139987,2,0.3928571428571428,73.0,2021
Alphonso Davies,Defender,19,183,2,35000000.0,50000000.0,138.0,2978,78.36842105263158,0.1842105263157894,7,0.0023505708529214,0.0789473684210526,3,0.0010073875083948,4,0.8085106382978723,81.0,2021
Cheick Timite,Attack,22,180,5,1350000.0,1500000.0,0.0,116,38.66666666666666,0.0,0,0.0,0.0,0,0.0,0,0.1428571428571428,65.0,2021
Farid El Melali,Attack,22,168,5,1866666.6666666665,2000000.0,0.0,306,38.25,0.0,0,0.0,0.375,3,0.0098039215686274,0,0.3928571428571428,68.0,2021
Lebo Mothiba,Attack,24,182,5,5000000.0,6000000.0,2.5,1062,46.17391304347826,0.1304347826086956,3,0.0028248587570621,0.1304347826086956,3,0.0028248587570621,0,0.4375,72.0,2021
Aaron Ramsdale,Goalkeeper,22,190,1,10625000.0,14000000.0,0.0,2700,90.0,0.0333333333333333,1,0.0003703703703703,0.0,0,0.0,0,0.2424242424242424,75.0,2021
Paulinho,Attack,19,177,2,14250000.0,15000000.0,53.0,450,23.68421052631579,0.1052631578947368,2,0.0044444444444444,0.1578947368421052,3,0.0066666666666666,1,0.6041666666666666,66.0,2021
Morgan Gibbs-White,Midfield,20,178,1,7600000.0,8000000.0,16.0,520,40.0,0.0,0,0.0,0.0769230769230769,1,0.0019230769230769,1,0.4791666666666667,70.0,2021
Nana Ampomah,Attack,24,175,2,2250000.0,2500000.0,0.0,711,44.4375,0.0625,1,0.0014064697609001,0.125,2,0.0028129395218002,2,0.2368421052631578,70.0,2021
Dejan Kulusevski,Attack,20,186,4,24375000.0,35000000.0,0.0,2305,79.48275862068965,0.2413793103448275,7,0.0030368763557483,0.2068965517241379,6,0.0026030368763557,2,0.4193548387096774,77.0,2021
Samuel Grandsir,Attack,23,170,5,2700000.0,3000000.0,0.0,1500,62.5,0.0416666666666666,1,0.0006666666666666,0.125,3,0.002,0,0.2857142857142857,72.0,2021
Andreas Skov Olsen,Attack,20,187,4,7100000.0,7500000.0,0.0,505,26.57894736842105,0.0,0,0.0,0.0526315789473684,1,0.0019801980198019,2,0.3666666666666666,72.0,2021
Youssef En-Nesyri,Attack,23,192,3,13000000.0,15000000.0,91.0,2109,58.583333333333336,0.0555555555555555,2,0.0009483167377904,0.2222222222222222,8,0.0037932669511616,3,0.5111111111111111,78.0,2021
Bukayo Saka,Attack,18,178,1,15500000.0,22000000.0,80.0,2257,72.80645161290323,0.2903225806451612,9,0.0039875941515285,0.096774193548387,3,0.0013291980505095,5,0.4186046511627907,75.0,2021
Curtis Jones,Midfield,19,185,1,1766666.6666666665,2000000.0,134.0,359,59.833333333333336,0.0,0,0.0,0.3333333333333333,2,0.0055710306406685,0,0.7872340425531915,64.0,2021
Ethan Galbraith,Midfield,19,175,1,950000.0,1000000.0,105.0,2,2.0,0.0,0,0.0,0.0,0,0.0,0,0.5217391304347826,63.0,2021
Aaron Connolly,Attack,20,174,1,3666666.6666666665,4500000.0,0.0,1066,50.76190476190476,0.0952380952380952,2,0.0018761726078799,0.0952380952380952,2,0.0018761726078799,0,0.2121212121212121,70.0,2021
Adam Idah,Attack,19,190,1,950000.0,1000000.0,0.0,225,28.125,0.0,0,0.0,0.375,3,0.0133333333333333,0,0.2285714285714285,65.0,2021
Sofiane Alakouch,Defender,21,175,5,3350000.0,3500000.0,0.0,1405,82.6470588235294,0.0,0,0.0,0.0,0,0.0,3,0.25,74.0,2021
Ronaldo Vieira,Midfield,21,178,4,6650000.0,7000000.0,0.0,1783,71.32,0.12,3,0.0016825574873808,0.0,0,0.0,9,0.2666666666666666,72.0,2021
Luiz Araújo,Attack,24,175,5,6250000.0,7000000.0,30.0,1083,40.11111111111112,0.037037037037037,1,0.0009233610341643,0.074074074074074,2,0.0018467220683287,2,0.4411764705882353,76.0,2021
